route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
PKS,3,"3_1260286^Y+","Żabinko/",1,209098,0,115
PKS,3,"3_1260289^Y+","Żabinko/",1,209098,0,115
PKS,3,"3_1260291^Y+","Żabinko/",1,209098,0,115
PKS,3,"3_1260294^Y+","Żabinko/",1,209098,0,116
PKS,3,"3_1260306^Y+","Żabinko/",1,209098,0,245
PKS,3,"3_1260308^Y+","Żabinko/",1,209098,0,312
PKS,3,"3_1260310^Y+","Żabinko/",1,209098,0,349
PKS,3,"3_1260285^Y+","Poznań Główny",0,209099,0,115
PKS,3,"3_1260290^Y+","Poznań Główny",0,209099,0,115
PKS,3,"3_1260292^Y+","Poznań Główny",0,209099,0,115
PKS,3,"3_1260293^Y+","Poznań Główny",0,209099,0,116
PKS,3,"3_1260299^Y+","Poznań Główny",0,209099,0,207
PKS,3,"3_1260307^Y+","Poznań Główny",0,209099,0,312
PKS,3,"3_1260309^Y+","Poznań Główny",0,209099,0,349
PKS,3,"3_1260288^Y","Żabinko/",1,209111,0,115
PKS,3,"3_1260305^Y","Żabinko/",1,209111,0,230
PKS,3,"3_1260314^Y","Żabinko/",1,209111,0,918
PKS,3,"3_1260316^Y","Żabinko/",1,209111,0,918
PKS,3,"3_1260297^A,Y","Radzewice/II",1,209112,0,158
PKS,3,"3_1260298^A,Y","Radzewice/II",1,209112,0,158
PKS,3,"3_1260301^A,Y","Radzewice/II",1,209113,0,218
PKS,3,"3_1260303^A,Y","Radzewice/II",1,209113,0,219
PKS,3,"3_1260287^A,Y","Mosina/Dworzec Kolejowy",0,209114,0,115
PKS,3,"3_1260304^A,Y","Mosina/Dworzec Kolejowy",0,209114,0,230
PKS,3,"3_1260313^A,Y","Mosina/Dworzec Kolejowy",0,209114,0,918
PKS,3,"3_1260315^A,Y","Mosina/Dworzec Kolejowy",0,209114,0,918
PKS,3,"3_1260295^Y","Poznań Główny",0,209115,0,158
PKS,3,"3_1260296^Y","Poznań Główny",0,209115,0,158
PKS,3,"3_1260300^Y","Poznań Główny",0,209116,0,218
PKS,3,"3_1260302^Y","Poznań Główny",0,209116,0,219
0,4,"4_1257859^H+","27 Grudnia - Teatr Polski",1,208200,0,1
0,4,"4_1257860^H+","27 Grudnia - Teatr Polski",1,208200,0,1
0,4,"4_1257861^H+","27 Grudnia - Teatr Polski",1,208200,0,1
1,3,"3_1255435^N+","Franowo",0,207377,1,1
1,3,"3_1255437^N+","Franowo",0,207377,1,1
1,3,"3_1255439^N+","Franowo",0,207377,1,1
1,3,"3_1255441^N+","Franowo",0,207377,1,1
1,3,"3_1255443^N+","Franowo",0,207377,1,1
1,3,"3_1255445^N+","Franowo",0,207377,1,1
1,3,"3_1255447^N+","Franowo",0,207377,1,1
1,3,"3_1255449^N+","Franowo",0,207377,1,1
1,3,"3_1255451^N+","Franowo",0,207377,1,1
1,3,"3_1255457^N+","Franowo",0,207377,1,2
1,3,"3_1255459^N+","Franowo",0,207377,1,2
1,3,"3_1255461^N+","Franowo",0,207377,1,2
1,3,"3_1255463^N+","Franowo",0,207377,1,2
1,3,"3_1255465^N+","Franowo",0,207377,1,2
1,3,"3_1255467^N+","Franowo",0,207377,1,2
1,3,"3_1255469^N+","Franowo",0,207377,1,2
1,3,"3_1255471^N+","Franowo",0,207377,1,2
1,3,"3_1255473^N+","Franowo",0,207377,1,2
1,3,"3_1255475^N+","Franowo",0,207377,1,2
1,3,"3_1255481^N+","Franowo",0,207377,1,3
1,3,"3_1255483^N+","Franowo",0,207377,1,3
1,3,"3_1255485^N+","Franowo",0,207377,1,3
1,3,"3_1255487^N+","Franowo",0,207377,1,3
1,3,"3_1255489^N+","Franowo",0,207377,1,3
1,3,"3_1255491^N+","Franowo",0,207377,1,3
1,3,"3_1255493^N+","Franowo",0,207377,1,3
1,3,"3_1255495^N+","Franowo",0,207377,1,3
1,3,"3_1255497^N+","Franowo",0,207377,1,3
1,3,"3_1255499^N+","Franowo",0,207377,1,3
1,3,"3_1255505^N+","Franowo",0,207377,1,4
1,3,"3_1255507^N+","Franowo",0,207377,1,4
1,3,"3_1255509^N+","Franowo",0,207377,1,4
1,3,"3_1255511^N+","Franowo",0,207377,1,4
1,3,"3_1255513^N+","Franowo",0,207377,1,4
1,3,"3_1255515^N+","Franowo",0,207377,1,4
1,3,"3_1255517^N+","Franowo",0,207377,1,4
1,3,"3_1255519^N+","Franowo",0,207377,1,4
1,3,"3_1255521^N+","Franowo",0,207377,1,4
1,3,"3_1255527^N+","Franowo",0,207377,1,5
1,3,"3_1255529^N+","Franowo",0,207377,1,5
1,3,"3_1255531^N+","Franowo",0,207377,1,5
1,3,"3_1255533^N+","Franowo",0,207377,1,5
1,3,"3_1255535^N+","Franowo",0,207377,1,5
1,3,"3_1255537^N+","Franowo",0,207377,1,5
1,3,"3_1255539^N+","Franowo",0,207377,1,5
1,3,"3_1255541^N+","Franowo",0,207377,1,5
1,3,"3_1255543^N+","Franowo",0,207377,1,5
1,3,"3_1255549^N+","Franowo",0,207377,1,6
1,3,"3_1255551^N+","Franowo",0,207377,1,6
1,3,"3_1255553^N+","Franowo",0,207377,1,6
1,3,"3_1255555^N+","Franowo",0,207377,1,6
1,3,"3_1255557^N+","Franowo",0,207377,1,6
1,3,"3_1255559^N+","Franowo",0,207377,1,6
1,3,"3_1255561^N+","Franowo",0,207377,1,6
1,3,"3_1255563^N+","Franowo",0,207377,1,6
1,3,"3_1255565^N+","Franowo",0,207377,1,6
1,3,"3_1255571^N+","Franowo",0,207377,1,7
1,3,"3_1255434^N+","Junikowo",1,207378,1,1
1,3,"3_1255436^N+","Junikowo",1,207378,1,1
1,3,"3_1255438^N+","Junikowo",1,207378,1,1
1,3,"3_1255440^N+","Junikowo",1,207378,1,1
1,3,"3_1255442^N+","Junikowo",1,207378,1,1
1,3,"3_1255444^N+","Junikowo",1,207378,1,1
1,3,"3_1255446^N+","Junikowo",1,207378,1,1
1,3,"3_1255448^N+","Junikowo",1,207378,1,1
1,3,"3_1255450^N+","Junikowo",1,207378,1,1
1,3,"3_1255456^N+","Junikowo",1,207378,1,2
1,3,"3_1255458^N+","Junikowo",1,207378,1,2
1,3,"3_1255460^N+","Junikowo",1,207378,1,2
1,3,"3_1255462^N+","Junikowo",1,207378,1,2
1,3,"3_1255464^N+","Junikowo",1,207378,1,2
1,3,"3_1255466^N+","Junikowo",1,207378,1,2
1,3,"3_1255468^N+","Junikowo",1,207378,1,2
1,3,"3_1255470^N+","Junikowo",1,207378,1,2
1,3,"3_1255472^N+","Junikowo",1,207378,1,2
1,3,"3_1255474^N+","Junikowo",1,207378,1,2
1,3,"3_1255480^N+","Junikowo",1,207378,1,3
1,3,"3_1255482^N+","Junikowo",1,207378,1,3
1,3,"3_1255484^N+","Junikowo",1,207378,1,3
1,3,"3_1255486^N+","Junikowo",1,207378,1,3
1,3,"3_1255488^N+","Junikowo",1,207378,1,3
1,3,"3_1255490^N+","Junikowo",1,207378,1,3
1,3,"3_1255492^N+","Junikowo",1,207378,1,3
1,3,"3_1255494^N+","Junikowo",1,207378,1,3
1,3,"3_1255496^N+","Junikowo",1,207378,1,3
1,3,"3_1255498^N+","Junikowo",1,207378,1,3
1,3,"3_1255504^N+","Junikowo",1,207378,1,4
1,3,"3_1255506^N+","Junikowo",1,207378,1,4
1,3,"3_1255508^N+","Junikowo",1,207378,1,4
1,3,"3_1255510^N+","Junikowo",1,207378,1,4
1,3,"3_1255512^N+","Junikowo",1,207378,1,4
1,3,"3_1255514^N+","Junikowo",1,207378,1,4
1,3,"3_1255516^N+","Junikowo",1,207378,1,4
1,3,"3_1255518^N+","Junikowo",1,207378,1,4
1,3,"3_1255520^N+","Junikowo",1,207378,1,4
1,3,"3_1255526^N+","Junikowo",1,207378,1,5
1,3,"3_1255528^N+","Junikowo",1,207378,1,5
1,3,"3_1255530^N+","Junikowo",1,207378,1,5
1,3,"3_1255532^N+","Junikowo",1,207378,1,5
1,3,"3_1255534^N+","Junikowo",1,207378,1,5
1,3,"3_1255536^N+","Junikowo",1,207378,1,5
1,3,"3_1255538^N+","Junikowo",1,207378,1,5
1,3,"3_1255540^N+","Junikowo",1,207378,1,5
1,3,"3_1255542^N+","Junikowo",1,207378,1,5
1,3,"3_1255548^N+","Junikowo",1,207378,1,6
1,3,"3_1255550^N+","Junikowo",1,207378,1,6
1,3,"3_1255552^N+","Junikowo",1,207378,1,6
1,3,"3_1255554^N+","Junikowo",1,207378,1,6
1,3,"3_1255556^N+","Junikowo",1,207378,1,6
1,3,"3_1255558^N+","Junikowo",1,207378,1,6
1,3,"3_1255560^N+","Junikowo",1,207378,1,6
1,3,"3_1255562^N+","Junikowo",1,207378,1,6
1,3,"3_1255564^N+","Junikowo",1,207378,1,6
1,3,"3_1255570^N","Junikowo",1,207417,1,7
1,4,"4_1257867^N+","Franowo",0,208201,1,1
1,4,"4_1257869^N+","Franowo",0,208201,1,1
1,4,"4_1257871^N+","Franowo",0,208201,1,1
1,4,"4_1257873^N+","Franowo",0,208201,1,1
1,4,"4_1257875^N+","Franowo",0,208201,1,1
1,4,"4_1257877^N+","Franowo",0,208201,1,1
1,4,"4_1257879^N+","Franowo",0,208201,1,1
1,4,"4_1257881^N+","Franowo",0,208201,1,1
1,4,"4_1257883^N+","Franowo",0,208201,1,1
1,4,"4_1257901^N+","Franowo",0,208201,1,2
1,4,"4_1257903^N+","Franowo",0,208201,1,2
1,4,"4_1257905^N+","Franowo",0,208201,1,2
1,4,"4_1257907^N+","Franowo",0,208201,1,2
1,4,"4_1257909^N+","Franowo",0,208201,1,2
1,4,"4_1257911^N+","Franowo",0,208201,1,2
1,4,"4_1257913^N+","Franowo",0,208201,1,2
1,4,"4_1257919^N+","Franowo",0,208201,1,3
1,4,"4_1257921^N+","Franowo",0,208201,1,3
1,4,"4_1257923^N+","Franowo",0,208201,1,3
1,4,"4_1257925^N+","Franowo",0,208201,1,3
1,4,"4_1257927^N+","Franowo",0,208201,1,3
1,4,"4_1257929^N+","Franowo",0,208201,1,3
1,4,"4_1257931^N+","Franowo",0,208201,1,3
1,4,"4_1257933^N+","Franowo",0,208201,1,3
1,4,"4_1257935^N+","Franowo",0,208201,1,3
1,4,"4_1257937^N+","Franowo",0,208201,1,3
1,4,"4_1257943^N+","Franowo",0,208201,1,4
1,4,"4_1257945^N+","Franowo",0,208201,1,4
1,4,"4_1257947^N+","Franowo",0,208201,1,4
1,4,"4_1257949^N+","Franowo",0,208201,1,4
1,4,"4_1257951^N+","Franowo",0,208201,1,4
1,4,"4_1257953^N+","Franowo",0,208201,1,4
1,4,"4_1257955^N+","Franowo",0,208201,1,4
1,4,"4_1257957^N+","Franowo",0,208201,1,4
1,4,"4_1257959^N+","Franowo",0,208201,1,4
1,4,"4_1257965^N+","Franowo",0,208201,1,5
1,4,"4_1257967^N+","Franowo",0,208201,1,5
1,4,"4_1257969^N+","Franowo",0,208201,1,5
1,4,"4_1257971^N+","Franowo",0,208201,1,5
1,4,"4_1257973^N+","Franowo",0,208201,1,5
1,4,"4_1257975^N+","Franowo",0,208201,1,5
1,4,"4_1257977^N+","Franowo",0,208201,1,5
1,4,"4_1260018^N+","Franowo",0,208201,1,6
1,4,"4_1260020^N+","Franowo",0,208201,1,6
1,4,"4_1260022^N+","Franowo",0,208201,1,6
1,4,"4_1260024^N+","Franowo",0,208201,1,6
1,4,"4_1260026^N+","Franowo",0,208201,1,6
1,4,"4_1260028^N+","Franowo",0,208201,1,6
1,4,"4_1257866^N+","Junikowo",1,208202,1,1
1,4,"4_1257868^N+","Junikowo",1,208202,1,1
1,4,"4_1257870^N+","Junikowo",1,208202,1,1
1,4,"4_1257872^N+","Junikowo",1,208202,1,1
1,4,"4_1257874^N+","Junikowo",1,208202,1,1
1,4,"4_1257876^N+","Junikowo",1,208202,1,1
1,4,"4_1257878^N+","Junikowo",1,208202,1,1
1,4,"4_1257880^N+","Junikowo",1,208202,1,1
1,4,"4_1257882^N+","Junikowo",1,208202,1,1
1,4,"4_1257900^N+","Junikowo",1,208202,1,2
1,4,"4_1257902^N+","Junikowo",1,208202,1,2
1,4,"4_1257904^N+","Junikowo",1,208202,1,2
1,4,"4_1257906^N+","Junikowo",1,208202,1,2
1,4,"4_1257908^N+","Junikowo",1,208202,1,2
1,4,"4_1257910^N+","Junikowo",1,208202,1,2
1,4,"4_1257912^N+","Junikowo",1,208202,1,2
1,4,"4_1257918^N+","Junikowo",1,208202,1,3
1,4,"4_1257920^N+","Junikowo",1,208202,1,3
1,4,"4_1257922^N+","Junikowo",1,208202,1,3
1,4,"4_1257924^N+","Junikowo",1,208202,1,3
1,4,"4_1257926^N+","Junikowo",1,208202,1,3
1,4,"4_1257928^N+","Junikowo",1,208202,1,3
1,4,"4_1257930^N+","Junikowo",1,208202,1,3
1,4,"4_1257932^N+","Junikowo",1,208202,1,3
1,4,"4_1257934^N+","Junikowo",1,208202,1,3
1,4,"4_1257936^N+","Junikowo",1,208202,1,3
1,4,"4_1257942^N+","Junikowo",1,208202,1,4
1,4,"4_1257944^N+","Junikowo",1,208202,1,4
1,4,"4_1257946^N+","Junikowo",1,208202,1,4
1,4,"4_1257948^N+","Junikowo",1,208202,1,4
1,4,"4_1257950^N+","Junikowo",1,208202,1,4
1,4,"4_1257952^N+","Junikowo",1,208202,1,4
1,4,"4_1257954^N+","Junikowo",1,208202,1,4
1,4,"4_1257956^N+","Junikowo",1,208202,1,4
1,4,"4_1257958^N+","Junikowo",1,208202,1,4
1,4,"4_1257964^N+","Junikowo",1,208202,1,5
1,4,"4_1257966^N+","Junikowo",1,208202,1,5
1,4,"4_1257968^N+","Junikowo",1,208202,1,5
1,4,"4_1257970^N+","Junikowo",1,208202,1,5
1,4,"4_1257972^N+","Junikowo",1,208202,1,5
1,4,"4_1257974^N+","Junikowo",1,208202,1,5
1,4,"4_1257976^N+","Junikowo",1,208202,1,5
1,4,"4_1260017^N+","Junikowo",1,208202,1,6
1,4,"4_1260019^N+","Junikowo",1,208202,1,6
1,4,"4_1260021^N+","Junikowo",1,208202,1,6
1,4,"4_1260023^N+","Junikowo",1,208202,1,6
1,4,"4_1260025^N+","Junikowo",1,208202,1,6
1,4,"4_1260027^N+","Junikowo",1,208202,1,6
1,4,"4_1257888^A,N","Budziszyńska",1,208249,1,10
1,4,"4_1257892^A,N","Budziszyńska",1,208249,1,11
1,4,"4_1257896^A,N","Budziszyńska",1,208249,1,12
2,3,"3_1256867^N+","Ogrody",0,207379,1,1
2,3,"3_1256869^N+","Ogrody",0,207379,1,1
2,3,"3_1256871^N+","Ogrody",0,207379,1,1
2,3,"3_1256873^N+","Ogrody",0,207379,1,1
2,3,"3_1256875^N+","Ogrody",0,207379,1,1
2,3,"3_1256877^N+","Ogrody",0,207379,1,1
2,3,"3_1256879^N+","Ogrody",0,207379,1,1
2,3,"3_1256881^N+","Ogrody",0,207379,1,1
2,3,"3_1256883^N+","Ogrody",0,207379,1,1
2,3,"3_1256885^N+","Ogrody",0,207379,1,1
2,3,"3_1256887^N+","Ogrody",0,207379,1,1
2,3,"3_1256894^N+","Ogrody",0,207379,1,4
2,3,"3_1256896^N+","Ogrody",0,207379,1,4
2,3,"3_1256898^N+","Ogrody",0,207379,1,4
2,3,"3_1256900^N+","Ogrody",0,207379,1,4
2,3,"3_1256902^N+","Ogrody",0,207379,1,4
2,3,"3_1256904^N+","Ogrody",0,207379,1,4
2,3,"3_1256906^N+","Ogrody",0,207379,1,4
2,3,"3_1256908^N+","Ogrody",0,207379,1,4
2,3,"3_1256910^N+","Ogrody",0,207379,1,4
2,3,"3_1256912^N+","Ogrody",0,207379,1,4
2,3,"3_1256914^N+","Ogrody",0,207379,1,4
2,3,"3_1256922^N+","Ogrody",0,207379,1,5
2,3,"3_1256924^N+","Ogrody",0,207379,1,5
2,3,"3_1256926^N+","Ogrody",0,207379,1,5
2,3,"3_1256928^N+","Ogrody",0,207379,1,5
2,3,"3_1256930^N+","Ogrody",0,207379,1,5
2,3,"3_1256932^N+","Ogrody",0,207379,1,5
2,3,"3_1256934^N+","Ogrody",0,207379,1,5
2,3,"3_1256936^N+","Ogrody",0,207379,1,5
2,3,"3_1256938^N+","Ogrody",0,207379,1,5
2,3,"3_1256940^N+","Ogrody",0,207379,1,5
2,3,"3_1256942^N+","Ogrody",0,207379,1,5
2,3,"3_1256971^N+","Ogrody",0,207379,1,7
2,3,"3_1257551^N+","Ogrody",0,207379,1,3
2,3,"3_1257553^N+","Ogrody",0,207379,1,3
2,3,"3_1257555^N+","Ogrody",0,207379,1,3
2,3,"3_1257557^N+","Ogrody",0,207379,1,3
2,3,"3_1257559^N+","Ogrody",0,207379,1,3
2,3,"3_1257561^N+","Ogrody",0,207379,1,3
2,3,"3_1257563^N+","Ogrody",0,207379,1,3
2,3,"3_1257565^N+","Ogrody",0,207379,1,3
2,3,"3_1257567^N+","Ogrody",0,207379,1,3
2,3,"3_1257569^N+","Ogrody",0,207379,1,3
2,3,"3_1257680^N+","Ogrody",0,207379,1,2
2,3,"3_1257682^N+","Ogrody",0,207379,1,2
2,3,"3_1257684^N+","Ogrody",0,207379,1,2
2,3,"3_1257686^N+","Ogrody",0,207379,1,2
2,3,"3_1257688^N+","Ogrody",0,207379,1,2
2,3,"3_1257690^N+","Ogrody",0,207379,1,2
2,3,"3_1257692^N+","Ogrody",0,207379,1,2
2,3,"3_1257694^N+","Ogrody",0,207379,1,2
2,3,"3_1257696^N+","Ogrody",0,207379,1,2
2,3,"3_1256866^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256868^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256870^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256872^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256874^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256876^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256878^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256880^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256882^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256884^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256886^N+","Dębiec PKM",1,207380,1,1
2,3,"3_1256895^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256897^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256899^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256901^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256903^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256905^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256907^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256909^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256911^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256913^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256915^N+","Dębiec PKM",1,207380,1,4
2,3,"3_1256923^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256925^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256927^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256929^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256931^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256933^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256935^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256937^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256939^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256941^N+","Dębiec PKM",1,207380,1,5
2,3,"3_1256970^N+","Dębiec PKM",1,207380,1,7
2,3,"3_1257550^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257552^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257554^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257556^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257558^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257560^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257562^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257564^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257566^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257568^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257570^N+","Dębiec PKM",1,207380,1,3
2,3,"3_1257679^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257681^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257683^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257685^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257687^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257689^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257691^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257693^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257695^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1257697^N+","Dębiec PKM",1,207380,1,2
2,3,"3_1256969^N","Ogrody",0,207430,1,7
2,3,"3_1256865^N","Ogrody",0,207431,1,1
2,3,"3_1256893^N","Dębiec PKM",1,207432,1,4
2,3,"3_1256948^N","Ogrody",0,207433,1,6
2,3,"3_1256921^N","Dębiec PKM",1,207434,1,5
2,3,"3_1256888^G,N","Głogowska/Hetmańska",1,207437,1,1
2,3,"3_1256943^N,S","Starołęka PKM",1,207438,1,5
2,3,"3_1256916^G,N","Głogowska/Hetmańska",0,207440,1,4
2,3,"3_1257571^G,N","Głogowska/Hetmańska",0,207440,1,3
2,3,"3_1257698^N,S","Starołęka PKM",0,207441,1,2
2,4,"4_1259088^N+","Ogrody",0,208203,1,2
2,4,"4_1259090^N+","Ogrody",0,208203,1,2
2,4,"4_1259092^N+","Ogrody",0,208203,1,2
2,4,"4_1259094^N+","Ogrody",0,208203,1,2
2,4,"4_1259096^N+","Ogrody",0,208203,1,2
2,4,"4_1259098^N+","Ogrody",0,208203,1,2
2,4,"4_1259100^N+","Ogrody",0,208203,1,2
2,4,"4_1259102^N+","Ogrody",0,208203,1,2
2,4,"4_1259104^N+","Ogrody",0,208203,1,2
2,4,"4_1259106^N+","Ogrody",0,208203,1,2
2,4,"4_1259114^N+","Ogrody",0,208203,1,3
2,4,"4_1259116^N+","Ogrody",0,208203,1,3
2,4,"4_1259118^N+","Ogrody",0,208203,1,3
2,4,"4_1259120^N+","Ogrody",0,208203,1,3
2,4,"4_1259122^N+","Ogrody",0,208203,1,3
2,4,"4_1259124^N+","Ogrody",0,208203,1,3
2,4,"4_1259126^N+","Ogrody",0,208203,1,3
2,4,"4_1259135^N+","Ogrody",0,208203,1,4
2,4,"4_1259137^N+","Ogrody",0,208203,1,4
2,4,"4_1259139^N+","Ogrody",0,208203,1,4
2,4,"4_1259141^N+","Ogrody",0,208203,1,4
2,4,"4_1259143^N+","Ogrody",0,208203,1,4
2,4,"4_1259145^N+","Ogrody",0,208203,1,4
2,4,"4_1259147^N+","Ogrody",0,208203,1,4
2,4,"4_1259149^N+","Ogrody",0,208203,1,4
2,4,"4_1259151^N+","Ogrody",0,208203,1,4
2,4,"4_1259153^N+","Ogrody",0,208203,1,4
2,4,"4_1259162^N+","Ogrody",0,208203,1,5
2,4,"4_1259164^N+","Ogrody",0,208203,1,5
2,4,"4_1259166^N+","Ogrody",0,208203,1,5
2,4,"4_1259168^N+","Ogrody",0,208203,1,5
2,4,"4_1259170^N+","Ogrody",0,208203,1,5
2,4,"4_1259172^N+","Ogrody",0,208203,1,5
2,4,"4_1259174^N+","Ogrody",0,208203,1,5
2,4,"4_1259176^N+","Ogrody",0,208203,1,5
2,4,"4_1259178^N+","Ogrody",0,208203,1,5
2,4,"4_1259180^N+","Ogrody",0,208203,1,5
2,4,"4_1259974^N+","Ogrody",0,208203,1,1
2,4,"4_1259976^N+","Ogrody",0,208203,1,1
2,4,"4_1259978^N+","Ogrody",0,208203,1,1
2,4,"4_1259980^N+","Ogrody",0,208203,1,1
2,4,"4_1259982^N+","Ogrody",0,208203,1,1
2,4,"4_1259984^N+","Ogrody",0,208203,1,1
2,4,"4_1259986^N+","Ogrody",0,208203,1,1
2,4,"4_1259988^N+","Ogrody",0,208203,1,1
2,4,"4_1259089^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259091^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259093^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259095^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259097^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259099^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259101^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259103^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259105^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259107^N+","Dębiec PKM",1,208204,1,2
2,4,"4_1259115^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259117^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259119^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259121^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259123^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259125^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259127^N+","Dębiec PKM",1,208204,1,3
2,4,"4_1259134^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259136^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259138^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259140^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259142^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259144^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259146^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259148^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259150^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259152^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259154^N+","Dębiec PKM",1,208204,1,4
2,4,"4_1259161^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259163^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259165^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259167^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259169^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259171^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259173^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259175^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259177^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259179^N+","Dębiec PKM",1,208204,1,5
2,4,"4_1259973^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259975^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259977^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259979^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259981^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259983^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259985^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259987^N+","Dębiec PKM",1,208204,1,1
2,4,"4_1259133^N","Ogrody",0,208254,1,4
2,4,"4_1259113^N","Dębiec PKM",1,208255,1,3
2,4,"4_1259160^N","Ogrody",0,208256,1,5
2,4,"4_1259087^N","Dębiec PKM",1,208257,1,2
2,4,"4_1259989^G,N","Głogowska/Hetmańska",1,208260,1,1
2,4,"4_1259181^N,S","Starołęka PKM",1,208261,1,5
2,4,"4_1259128^G,N","Głogowska/Hetmańska",0,208263,1,3
2,4,"4_1259155^G,N","Głogowska/Hetmańska",0,208263,1,4
2,4,"4_1259108^N,S","Starołęka PKM",0,208264,1,2
3,3,"3_1257024^N+","Unii Lubelskiej",1,207381,1,1
